stream,interests,tenth_pct,twelfth_pct,grad_pct,target_career
Commerce,"Business,Business",71.36805484057255,,77.67142619206686,Business Analyst
Arts,Design,81.71031484382695,,,UI/UX Designer
Engineering,"Business,Marketing",80.58961200132562,84.77444393374726,,Software Developer
Commerce,"Coding,Law",75.27977966685141,,,Software Developer
Science,Healthcare,64.74945970942012,63.22688559031418,,Doctor
Science,"Design,Law",73.83658661181852,,67.21344314859273,Software Developer
Engineering,"Business,Marketing",68.96627322,69.91765847814953,80.46020810971747,Software Developer
Arts,"Finance,Healthcare",90.02418556021728,82.4900518,,Software Developer
Commerce,Design,83.00241918801008,,,Software Developer
Commerce,"Finance,Marketing",70.44362345815136,61.222847711031946,,Finance Analyst
Commerce,"Finance,Design",64.29601198818663,,72.23558094879942,Finance Analyst
Commerce,Design,78.79248544510058,77.02281608121832,78.06129662,Software Developer
Science,Business,86.12471064529598,90.21047040738614,,Software Developer
Engineering,"Finance,Marketing",75.52917950397386,77.48402076268812,,Software Developer
Science,"Marketing,Healthcare",78.84228358983242,74.57559201590212,76.28804335818396,Software Developer
Commerce,Coding,92.540831,97.42611040490208,86.23479761457914,Software Developer
Science,Law,87.29334639,85.59544636396457,85.20400460557947,Software Developer
Engineering,"Law,AI",73.41153460303313,81.81216141511601,84.81692778503921,Software Developer
Engineering,"AI,Marketing",87.43316689475347,84.75899688580317,90.84232712861461,ML Engineer
Engineering,"AI,Marketing",73.99636899309488,78.56980541059944,78.41052565295767,ML Engineer
Commerce,"AI,Coding",67.22350251197636,,70.44606049612227,Software Developer
Arts,"Data,Law",96.62184019091939,,,Software Developer
Science,Finance,56.60379200932664,65.17781556217989,,Software Developer
Commerce,"Data,Data",79.97308404848641,,66.88215666466577,Software Developer
Commerce,"Marketing,Design",85.20520983496243,82.84814157337087,91.85401140454555,Software Developer
Engineering,Data,75.86491424121286,82.09379512,79.74488850644246,Data Scientist
Engineering,"Design,Design",92.73202352,,,Software Developer
Engineering,Healthcare,83.06480862,,,Software Developer
Science,"AI,Business",66.60989065484576,72.32209574326956,66.44918128139884,AI Researcher
Science,"Finance,Coding",66.37894451991113,66.07979133836982,,Software Developer
Arts,"Finance,AI",81.59291724449636,,88.72611620677264,Software Developer
Arts,Healthcare,91.26871172510128,97.24511133156156,86.77371011534993,Software Developer
Arts,Finance,73.73292205732626,72.37176038519095,74.24011697165115,Software Developer
Commerce,Coding,95.87002901,87.95406598450379,90.54587365,Software Developer
Science,Data,86.62058287968041,89.47955996415027,79.72891913230568,Data Scientist
Science,Marketing,96.36427153906116,89.73598025582099,,Software Developer
Engineering,"Marketing,AI",75.30331332231015,85.62607340164821,,Software Developer
Arts,"Marketing,Business",87.97144383,,,Content Strategist
Commerce,Marketing,65.36894136528437,62.29657246805627,61.01573845054712,Software Developer
Arts,Marketing,94.85494851849245,84.56392602,,Content Strategist
Commerce,"Marketing,Data",92.98770159,95.63537474,96.70753018094891,Software Developer
Engineering,Finance,88.75837164,,87.36876170508586,Software Developer
Engineering,"Data,Coding",68.19610586883955,,,Data Scientist
Engineering,"Design,Coding",68.06348687347698,67.97333038811396,,Software Developer
Engineering,"Law,Business",70.85918332626738,81.58296134707373,75.13091805371441,Software Developer
Science,Data,64.98036726307753,61.17754826845122,68.69857570408192,Data Scientist
Arts,AI,85.19749316431837,84.11965546330482,98.69171452515967,Software Developer
Science,AI,92.25842294572149,,,AI Researcher
Commerce,Healthcare,74.86530318820108,,78.25492833259288,Software Developer
Engineering,"Marketing,Coding",79.75503811359663,,,Software Developer
Science,"Design,Healthcare",90.25625067609444,83.90256603603399,,Software Developer
Engineering,"Data,AI",82.57784255919232,,,Data Scientist
Engineering,"Data,Finance",91.46386915758006,90.83394361,87.54365086236027,Data Scientist
Arts,Marketing,70.46106857963939,,76.76336220875092,Content Strategist
Science,Finance,89.07954426738002,85.84438968,87.22005762426583,Software Developer
Commerce,"Healthcare,Finance",85.86571551938135,92.16720345060396,,Software Developer
Engineering,Data,78.50965438292752,83.78373122817757,80.86012652192792,Data Scientist
Arts,"Data,Business",72.84757326461398,,,Software Developer
Engineering,"Healthcare,Coding",57.95404004770539,,,Software Developer
Science,"Coding,Business",92.28747407704567,95.16879431075137,,Software Developer
Engineering,Coding,67.72264567466846,72.9377175,80.87989144788811,Backend Developer
Science,AI,88.61148802376091,82.99840069723247,85.06175920416084,AI Researcher
Arts,"Business,Design",81.05732219927744,,,Software Developer
Arts,Data,80.23466904091958,76.86048656803553,79.92330796531559,Software Developer
Arts,"AI,Marketing",70.16345634186078,71.40755840460038,,Software Developer
Commerce,"Design,Marketing",78.80550664267223,73.81693601666373,,Software Developer
Engineering,"Marketing,Design",89.63101476294577,92.16002193,,Software Developer
Commerce,Marketing,75.14610466,,76.16851270197992,Software Developer
Arts,"Data,Design",74.08590057312472,,,Software Developer
Science,Coding,81.44676845743709,86.92676030809415,,Software Developer
Engineering,"Coding,Marketing",68.31164602371373,66.29889041102794,63.93608152136036,Backend Developer
Engineering,"Data,Coding",60.96430406913585,68.91985751535373,60.63514850159322,Data Scientist
Engineering,Finance,68.14642183995669,68.49094626343008,,Software Developer
Engineering,Law,75.79581796433268,80.3426219,,Software Developer
Commerce,"Data,Finance",89.46685778992953,89.12444166679474,,Software Developer
Engineering,"Finance,Marketing",73.02382210293257,80.34583354037093,,Software Developer
Science,"Data,Business",86.96452209564194,83.40006441415679,,Data Scientist
Engineering,Data,76.59808760462597,74.24494213344883,,Data Scientist
Commerce,Marketing,83.35995240457152,,88.79589877845005,Software Developer
Science,Finance,76.23293424520146,67.27362262,63.453984752342905,Software Developer
Science,"Business,Law",87.30982843497942,91.38042519607322,86.16612940031375,Software Developer
Commerce,Healthcare,87.80996665550674,88.98692819,92.56585409004767,Software Developer
Commerce,"Law,Coding",83.15198828732446,,85.21926634,Software Developer
Commerce,"Data,Business",86.28779602090155,91.9334051,85.44550361717756,Software Developer
Commerce,"Business,Data",94.63218602715078,94.71099885795442,86.44119141,Business Analyst
Science,Finance,94.32905691128701,97.76712121662202,100.62374606364962,Software Developer
Science,"Design,AI",82.37843166271487,91.57882967668297,87.78831520406165,Software Developer
Science,Coding,90.24778006868088,93.41920031144649,,Software Developer
Arts,Healthcare,71.66297434991297,73.17435768367939,72.88662988,Software Developer
Science,"Law,Finance",84.22856453407034,74.23671813266222,78.08141015,Software Developer
Science,Law,62.370970553068005,,,Software Developer
Commerce,"Design,Coding",59.139253319244666,65.32151620597357,,Software Developer
Arts,"Finance,Design",79.54639190853591,81.38048221577067,,Software Developer
Science,Data,60.48829824252807,,55.265331990012406,Data Scientist
Commerce,Finance,87.97346517034039,97.96195527768569,91.97886099792146,Finance Analyst
Science,"Law,Design",75.11946148614425,,84.18010038726011,Software Developer
Arts,AI,89.12278370827282,81.73096659213459,,Software Developer
Science,"Finance,AI",63.211505710042864,56.95298604083416,68.13746350240653,Software Developer
Arts,Healthcare,81.40752288954222,76.09714054281832,,Software Developer
Engineering,"Data,Data",89.58501028061076,87.12790631423711,98.28573947720584,Data Scientist
Arts,"AI,Business",66.10942945226833,68.52658776378284,,Software Developer
Commerce,"AI,Data",96.07544967,,96.10300447153735,Software Developer
Arts,"Finance,Data",77.0589415,85.63077171267949,86.74507674172932,Software Developer
Science,Coding,78.83200222,,87.67997062325217,Software Developer
Arts,"Business,Healthcare",91.10750679736077,,,Software Developer
Science,"Business,Coding",89.66505172754664,92.85645380430212,,Software Developer
Commerce,Finance,87.39850804149151,84.67521775824977,,Finance Analyst
Arts,Design,71.22038742567263,,,UI/UX Designer
Arts,"Finance,AI",67.67896925039875,63.18701479518932,,Software Developer
Engineering,Design,85.70087128039037,83.72576328,76.47325360994529,Software Developer
Commerce,Marketing,63.74840617090865,,,Software Developer
Commerce,Law,58.67999499360269,57.37402672974413,,Software Developer
Engineering,Finance,94.78471939439129,89.56763977698432,,Software Developer
Arts,"Coding,Design",60.803068158660324,67.64012416356029,52.414890738465296,Software Developer
Commerce,Marketing,67.77016073876226,63.850736668948116,,Software Developer
Arts,"Coding,Marketing",69.45097278084951,73.41751759539966,,Software Developer
Arts,Design,97.54639410854764,95.7781013,91.19209434412869,UI/UX Designer
Commerce,Data,86.94839108120244,80.58116840678672,84.00004623415082,Software Developer
Arts,"Marketing,Design",63.13376630673547,,,Content Strategist
Arts,"Coding,Law",75.85398486,79.42147628495576,72.52810940782064,Software Developer
Commerce,Law,79.39531194687531,,66.53917750739934,Software Developer
Engineering,"Data,Law",80.92167866694449,73.88164001111612,,Data Scientist
Science,Business,58.37854803385608,,70.58411710014516,Software Developer
Arts,"Coding,Marketing",95.95878506878202,93.70921371622717,96.11659333164506,Software Developer
Commerce,"Marketing,Law",86.90761046674925,86.80881707414643,,Software Developer
Science,Business,91.56993104427217,91.25970443015186,80.96307584432323,Software Developer
Arts,Data,95.77865767764416,98.44350917297943,88.98026438880612,Software Developer
Arts,"Healthcare,Data",90.68345228938963,87.93489066908191,,Software Developer
Engineering,"Business,Data",68.59767863886398,64.92146777065054,56.442740411120695,Software Developer
Arts,"Healthcare,Finance",76.68467682043016,73.89096871362824,,Software Developer
Commerce,Coding,95.26548032219117,90.57920621729993,97.26503433043129,Software Developer
Commerce,Marketing,68.22411202,73.28681308522725,,Software Developer
Commerce,Healthcare,71.92854635721882,65.75117221587539,,Software Developer
Arts,"Healthcare,AI",71.11891620221787,61.33476968226492,57.89450941,Software Developer
Science,"Marketing,AI",95.11667346663612,90.26471044189913,90.28219861283107,Software Developer
Science,Marketing,81.40588012,,,Software Developer
Arts,"AI,AI",90.30971042184821,85.14730543837173,,Software Developer
Science,Law,69.92772945716638,64.82154226542534,,Software Developer
Science,Finance,57.81843654283456,64.65006989,59.18689718,Software Developer
Science,Marketing,69.47984397345189,,81.90341184144894,Software Developer
Science,"Law,Marketing",69.33735699722355,72.53681234114028,,Software Developer
Arts,"Data,Design",89.97945016719572,89.20382106,94.57342528686546,Software Developer
Commerce,Healthcare,62.16871812628055,,,Software Developer
Engineering,AI,73.45443679262017,73.77927138703436,69.68240435502581,ML Engineer
Engineering,Healthcare,79.48258613716105,78.36958206446658,,Software Developer
Commerce,Law,82.59466286686077,,,Software Developer
Commerce,Law,84.77890421394332,,,Software Developer
Science,Coding,72.05457199465826,71.17185453360082,,Software Developer
Engineering,Law,59.06533739770913,65.22224103419292,,Software Developer
Arts,Law,59.60443127,,,Lawyer
Engineering,"AI,Healthcare",86.21602429899465,91.10275423438496,78.99602289026595,ML Engineer
Commerce,Coding,77.48629104,,79.19313386319448,Software Developer
Engineering,AI,72.69650564067692,71.78752726685207,,ML Engineer
Arts,Design,76.57165738456213,84.99879514891273,,UI/UX Designer
Science,Healthcare,88.44154921348053,96.63173003157914,,Doctor
Science,"Business,Coding",80.99013434458028,84.06728490961777,88.02777854953567,Software Developer
Arts,Coding,75.85778376008038,,68.33047776381838,Software Developer
Arts,Data,73.76039581661863,,,Software Developer
Science,Data,93.54542075753443,,97.79715100396169,Data Scientist
Science,Coding,64.07083569482764,,53.500598904872746,Software Developer
Engineering,Data,93.12471413,89.67131481899924,100.21542772075264,Data Scientist
Science,"Business,Law",80.1771489,81.86075775,82.60767651,Software Developer
Engineering,Design,92.70661417390335,91.77928704897602,,Software Developer
Engineering,"Coding,Finance",89.23534503086177,94.5421238,,Backend Developer
Commerce,Healthcare,61.65862929504762,,,Software Developer
Engineering,"Coding,Healthcare",62.82576625673897,59.03221408,71.71268573773457,Backend Developer
Arts,Finance,69.74688039344943,70.94874433431207,72.33499450444093,Software Developer
Commerce,"Healthcare,Healthcare",86.85588517693935,,,Software Developer
Engineering,Marketing,72.16078160282873,66.12654506745879,74.54664967464461,Software Developer
Commerce,"Business,Law",76.87827102,75.61877431131232,,Business Analyst
Engineering,"Coding,Marketing",92.27669474476846,,86.58511942923346,Backend Developer
Arts,"Healthcare,Healthcare",56.660686679189354,59.372990321069665,,Software Developer
Arts,"Business,Business",85.22199702987439,85.45854366105875,,Software Developer
Commerce,"AI,Design",68.49592234042068,70.77737469,73.51181085375742,Software Developer
Engineering,Marketing,84.68776826,,,Software Developer
Engineering,"Coding,Design",86.57390242489241,84.94395587548037,84.01337452,Backend Developer
Commerce,Finance,90.18840704,,95.22167996639514,Finance Analyst
Engineering,Business,64.84454953255293,,53.04045346737711,Software Developer
Commerce,"Law,Business",60.48218707532234,63.343598554371894,70.24441897505493,Software Developer
Science,Law,78.96909033,82.39615235,81.29928478985853,Software Developer
Engineering,AI,94.45500632121501,87.78299737071893,100.4783597564008,ML Engineer
Arts,"AI,Marketing",90.08921052387883,,,Software Developer
Arts,Healthcare,86.19887569085198,94.82478059664336,,Software Developer
Arts,"Healthcare,AI",90.45151457108607,80.38200592685462,87.38813997460768,Software Developer
Arts,Design,92.06694598694563,88.28937093576806,100.8143774518532,UI/UX Designer
Commerce,Law,68.25412284302158,60.61494083704501,62.593014568600026,Software Developer
Engineering,"Coding,Data",83.6443526,87.69097205615499,,Backend Developer
Science,AI,93.19556576963726,92.25790883812118,100.08178310315947,AI Researcher
Science,"Coding,Finance",92.31399002151124,93.16826317726434,,Software Developer
Commerce,"Marketing,Marketing",74.12807300223417,66.39970489216783,,Software Developer
Arts,"Data,Business",70.09833780267216,,,Software Developer
Commerce,Coding,89.86000354402763,89.05186967528489,,Software Developer
Science,Marketing,76.9151254,83.27630333784695,,Software Developer
Arts,Law,59.13746675125042,59.584786321322035,,Lawyer
Arts,Finance,90.16058394,,,Software Developer
Commerce,Marketing,67.96867821571351,63.983391646471944,70.04833994660129,Software Developer
Engineering,Healthcare,79.65165834845219,,,Software Developer
Arts,Finance,84.67120533483049,79.42357143338933,72.55304529,Software Developer
Arts,"Data,Healthcare",90.03665630534393,,85.49110386781425,Software Developer
Engineering,AI,62.81277614100914,61.275758014559074,72.36381766,ML Engineer
Engineering,Marketing,74.69691219408065,63.738629673067805,,Software Developer
Engineering,Coding,68.34761178456208,61.97840883190244,57.205821395288375,Backend Developer
Science,AI,62.97239091936074,58.51501919076714,54.49510457600461,AI Researcher
Commerce,Marketing,83.65733496737055,,95.55021338,Software Developer
Arts,"Marketing,Finance",72.98309394093775,84.25763628865701,,Content Strategist
Commerce,"Marketing,Coding",88.88027759509734,87.19127630098365,99.85775643247295,Software Developer
Commerce,Design,64.93696970230343,,,Software Developer
Engineering,"Law,Design",71.56140473552033,,69.04790074,Software Developer
Commerce,Business,86.10800815275167,79.73853262588726,77.64676559238367,Business Analyst
Arts,Coding,69.79118324452797,66.70485678,70.93801207258302,Software Developer
Engineering,"AI,Law",66.76376525926986,78.40239862512351,71.51877068247273,ML Engineer
Engineering,Data,79.32017476882874,84.94580716814119,,Data Scientist
Engineering,"Marketing,Design",67.83709739,63.85696884366058,,Software Developer
Commerce,Design,94.95437010155014,,93.65033019411032,Software Developer
Arts,"Coding,Data",93.16864178082332,,98.57168164629859,Software Developer
Arts,Coding,63.69883344481579,63.23810854970081,,Software Developer
Commerce,Finance,91.62752709421291,88.97289571476996,,Finance Analyst
Engineering,"Marketing,Business",77.12213091,71.81142411521044,85.15999951,Software Developer
Engineering,"Business,Design",94.49128614877554,97.57708846396406,,Software Developer
Engineering,Law,84.15418604405488,86.61350202469757,,Software Developer
Arts,"Business,Data",88.41176989210314,88.12112399770507,,Software Developer
Engineering,Marketing,92.91280500604705,93.97779379329813,100.52274178663572,Software Developer
Science,"Business,Design",73.13815348001124,70.92819848554021,76.48467797741333,Software Developer
Arts,"Law,Marketing",70.62959688324685,78.43529583356322,61.92687402613904,Lawyer
Commerce,Marketing,88.22301550616247,,,Software Developer
Science,Healthcare,64.00069825361231,66.09079567353606,54.82996492133522,Doctor
Engineering,"Business,Healthcare",56.98139317637805,55.14734298443808,59.03619496057564,Software Developer
Engineering,"Marketing,Law",84.13104387038516,,,Software Developer
Arts,"Healthcare,Coding",81.49127193226451,79.85207717855644,74.45027769712425,Software Developer
Commerce,"Business,Business",69.40453510020502,76.26692348780828,79.26283274,Business Analyst
Engineering,"Marketing,Finance",69.58188852820643,64.48733041048128,,Software Developer
Commerce,"Design,Law",72.63092592734962,80.4461781,68.48396718940133,Software Developer
Science,AI,74.20430451140268,,,AI Researcher
Engineering,Law,79.10178354314888,,71.40386539934288,Software Developer
Science,Marketing,58.00575769,59.279242829000154,54.59345522334975,Software Developer
Science,Coding,73.08478227558714,,,Software Developer
Arts,Law,65.78615280619745,,58.97568991299681,Lawyer
Engineering,Business,65.73313230565398,67.71903556797292,60.39914803101206,Software Developer
Commerce,"Law,Marketing",62.280635251854186,,,Software Developer
Arts,Law,83.12177028218427,82.04863430943112,88.74581753291388,Lawyer
Arts,"Coding,Finance",59.074997599214264,,,Software Developer
Arts,"Data,AI",93.54765424269752,92.35328786740966,,Software Developer
Arts,AI,60.62152605123067,59.75358135171559,,Software Developer
Science,"Data,Marketing",78.67046967580613,,,Data Scientist
Arts,Healthcare,83.23513990151518,,89.82397427159904,Software Developer
Commerce,"Business,Data",87.35246086048332,81.2812379,76.58863362674671,Business Analyst
Arts,"Healthcare,Coding",70.11838658,75.67924060624296,,Software Developer
Commerce,Healthcare,70.32256055766007,,69.20674239851158,Software Developer
Arts,Data,71.46558969202712,70.61344687454833,,Software Developer
Arts,"Coding,Coding",95.79832180470252,,89.83121292640314,Software Developer
Commerce,"Finance,Coding",58.26403240490176,,,Finance Analyst
Engineering,AI,91.07698940343003,,,ML Engineer
Science,"Law,Coding",84.49728293614127,79.19922795,,Software Developer
Engineering,Marketing,90.02311671673714,90.57038781247591,,Software Developer
Commerce,"Business,Data",78.17032938193545,73.91716749061288,,Business Analyst
Engineering,Law,74.22476562176534,75.29151110385924,75.86614608664877,Software Developer
Commerce,Business,85.48219409094821,96.44361363704822,,Business Analyst
Commerce,Business,73.33300534462983,77.37236676793107,,Business Analyst
Arts,Marketing,85.62490024937566,93.86133387597724,83.78976950338601,Content Strategist
Commerce,"AI,Law",86.65195995169466,,,Software Developer
Arts,"Business,Law",76.45405958099668,65.99344729723727,,Software Developer
Engineering,"Healthcare,Data",83.73109500352855,,87.88770130076051,Software Developer
Science,Finance,81.14754607886485,81.08230425971843,92.17612079345446,Software Developer
Arts,Marketing,96.00653750015566,92.05944892427785,96.59283376208695,Content Strategist
Commerce,"Marketing,Marketing",59.98505906,57.957630900217055,59.54092397321955,Software Developer
Commerce,Healthcare,73.09594511889136,74.79301930066211,,Software Developer
Science,"Law,Design",60.225757726222525,,72.10782650008449,Software Developer
Engineering,"Data,Design",59.595237508138396,66.86643127824674,58.85159799098309,Data Scientist
Engineering,"Marketing,Design",92.66189454740889,,,Software Developer
Science,"Data,Law",89.96439376756078,89.54190527,,Data Scientist
Science,"Marketing,Business",70.73323690850593,72.52100488922817,63.30123936539759,Software Developer
Engineering,Coding,62.63977361155309,66.55142268586646,,Backend Developer
Science,AI,90.82160648915345,85.84977881384732,,AI Researcher
Arts,Business,68.8423474,62.71364552037372,60.774458781913516,Software Developer
Science,"Design,Data",88.21701843917795,89.72497364,,Software Developer
Science,"AI,Data",86.16449158885794,,89.56275214609727,AI Researcher
Commerce,"Coding,Business",82.13831163025328,,,Software Developer
Engineering,"Marketing,Business",97.13454550621616,91.26258597417632,,Software Developer
Arts,Law,89.24185743247165,,,Lawyer
Commerce,Healthcare,67.01058774609906,72.59315031244356,57.72090107935679,Software Developer
Science,"Design,Data",84.12555756265832,90.11356950133288,,Software Developer
Commerce,"Data,Data",86.55396043016846,,,Software Developer
Commerce,"Healthcare,Finance",62.180786676569596,64.07960214728311,64.41175879763387,Software Developer
Arts,"Law,Business",85.47514219439776,94.20169803127392,92.96979623227615,Lawyer
Arts,Business,66.45920689772639,70.84507296542115,,Software Developer
Engineering,"Healthcare,Design",80.51652293746702,,,Software Developer
Science,Law,60.13517374548782,58.10980901870165,68.10358811,Software Developer
Commerce,"Marketing,AI",67.93557221435711,,,Software Developer
Arts,Coding,81.46079596929063,82.88135405043667,,Software Developer
Commerce,Marketing,75.78898985463917,76.57000948410001,,Software Developer
Science,Healthcare,68.28399505619126,,,Doctor
Arts,Coding,73.57245730286778,,81.05147581017785,Software Developer
Arts,Marketing,77.26967698204527,71.43934689,68.12901857,Content Strategist
Commerce,"Coding,Marketing",65.17186002464467,62.63912945422717,,Software Developer
Commerce,"Marketing,Coding",88.32559075822361,,87.78476227,Software Developer
Engineering,"Law,Design",72.52326263,69.05287713922968,66.53071245265355,Software Developer
Science,"Coding,Law",74.52867299559362,74.91403517685106,82.70080775954796,Software Developer
Arts,Business,77.20239050436649,77.80018891740146,,Software Developer
Commerce,Design,69.51945508252848,73.62537564,,Software Developer
Arts,"Healthcare,Data",94.13761636551978,100.50162331911956,99.90289143480601,Software Developer
Science,"Finance,Data",81.28997489508491,,,Software Developer
Arts,"Marketing,Law",87.37081803657064,85.28964160390129,75.72859759455068,Content Strategist
Commerce,Law,65.93763985557815,,59.90624036,Software Developer
Science,Business,65.01630245,62.61897859,57.81741308864787,Software Developer
Commerce,Coding,73.80431163,68.88307386610873,,Software Developer
Commerce,Design,58.91924436291117,60.22001188152415,57.081904232848316,Software Developer
Engineering,"Design,Marketing",86.77976719,90.56032331805633,81.14263430755912,Software Developer
Science,Design,78.78721021,73.46299901976654,83.42577495,Software Developer
Engineering,Finance,75.81228180559754,79.42643483724216,,Software Developer
Engineering,"Data,Healthcare",81.69683209639987,79.16736333525596,75.74025596,Data Scientist
Science,Healthcare,84.51182645120592,85.68810531771018,97.52313593,Doctor
Science,Business,67.01741593490512,56.88012703416289,,Software Developer
Commerce,"AI,AI",81.57237430934246,76.31709767566171,,Software Developer
Engineering,Business,95.98898090344217,97.07265654213381,83.82623621046974,Software Developer
Science,Data,76.27255912778675,,,Data Scientist
Commerce,Law,75.05104662915642,,70.87583257184617,Software Developer
Engineering,"Design,Finance",74.82195975198754,,,Software Developer
Commerce,"AI,Coding",61.69136096420941,,66.54968076034298,Software Developer
Science,Marketing,68.75799466648499,64.46277650114625,,Software Developer
Arts,Law,76.96905851968447,81.46100052921412,71.72154308036863,Lawyer
Science,Design,90.68896871872961,96.96220059,92.33610673485813,Software Developer
Arts,Data,83.65017268049725,91.17139020835953,86.36075907007657,Software Developer
Commerce,Law,80.56069575823584,78.73586022842095,,Software Developer
Science,"AI,Business",78.29509921420022,76.67788319590852,,AI Researcher
Engineering,Design,97.71099936555474,99.43108804512826,99.52430765346546,Software Developer
Engineering,"Design,AI",61.60423990087513,,,Software Developer
Commerce,Law,69.49257587722525,71.64502396273465,,Software Developer
Commerce,"Business,Finance",95.02671603410137,,97.59952581177272,Business Analyst
Science,"Business,Coding",59.113639624715915,59.99843924569103,,Software Developer
Engineering,Finance,95.81505504483663,100.13893889401623,85.63691247260411,Software Developer
Commerce,Marketing,76.00872995086175,,,Software Developer
Commerce,Design,71.52838219413127,63.28498490194207,72.30681397740393,Software Developer
Commerce,Design,84.22015434656366,85.72343012835091,,Software Developer
Arts,"Marketing,Law",73.82384022910999,,75.31465486048543,Content Strategist
Commerce,Healthcare,62.74074552056363,,60.24973068190761,Software Developer
Science,Healthcare,73.55489918856982,,80.21351923469636,Doctor
Arts,"Coding,Healthcare",71.37020023654094,61.39892872667943,,Software Developer
Arts,"Business,Business",82.28637717254847,71.42655483,,Software Developer
Commerce,"Design,Healthcare",73.86117571409459,73.63257929357918,61.880679807758455,Software Developer
Commerce,Data,85.49127787913058,,79.95469288890564,Software Developer
Science,"Business,Coding",87.45860465032325,,94.16494505061485,Software Developer
Arts,Design,76.79164738380035,87.95573186575962,89.75677538,UI/UX Designer
Commerce,"Design,Finance",66.94136012692192,68.68877566,70.56995356354831,Software Developer
Commerce,"Design,Coding",75.03985086369575,67.14345983734269,66.93282924648392,Software Developer
Arts,"Coding,Marketing",77.35778184,76.43352897927505,,Software Developer
Engineering,"Law,Data",62.62230108305345,68.73698346310361,,Software Developer
Engineering,"Marketing,Business",86.600756,83.90503423354622,,Software Developer
Arts,"Design,Data",59.53659082047173,63.505118982033835,63.38130061797908,UI/UX Designer
Science,Finance,85.65843226016773,,,Software Developer
Engineering,"Data,Coding",95.92795762762208,100.19795139560402,90.30274558859209,Data Scientist
Arts,"Healthcare,Marketing",81.98185198998308,,85.78023501,Software Developer
Science,"Business,Law",95.26445955387372,87.18429583109463,,Software Developer
Commerce,"AI,Healthcare",78.50348705074319,76.46641752175191,,Software Developer
Science,"Coding,Healthcare",88.89566983356212,86.75127039254042,,Software Developer
Engineering,Law,89.80958338132673,78.78659464624116,75.82448975288649,Software Developer
Science,"Design,Design",62.75651287788925,64.36759123725547,,Software Developer
Arts,Finance,85.46398206546203,,95.73292866704611,Software Developer
Engineering,"Marketing,Data",65.04282716689748,,73.32233479566372,Software Developer
Commerce,Healthcare,57.200579319315636,,51.86505639929321,Software Developer
Science,Law,67.26278235,78.45441078092396,78.93807793,Software Developer
Arts,"Marketing,Finance",82.96296509537412,87.08280686659123,,Content Strategist
Engineering,Law,66.01639651,71.44169637261199,,Software Developer
Commerce,Marketing,71.73380024809582,74.58994192839576,80.33977214,Software Developer
Arts,"Finance,Business",67.67764179,66.92736381469368,,Software Developer
Arts,AI,66.76128397130641,,,Software Developer
Engineering,Coding,81.68959515071984,,,Backend Developer
Commerce,"Law,Marketing",91.17523288728924,,,Software Developer
Arts,Law,68.20807012154445,,,Lawyer
Arts,Marketing,62.066519395162295,66.56834666899017,,Content Strategist
Arts,"AI,Business",81.98727671299442,78.65662412307485,83.42762997058728,Software Developer
Arts,"Design,Coding",88.53011335801635,94.01944629478895,,UI/UX Designer
Commerce,"Coding,Healthcare",64.73529423703262,67.42787043801381,68.46735037831945,Software Developer
Arts,"AI,Healthcare",90.70156587381297,,91.70338304279818,Software Developer
Science,Coding,68.55618662914864,70.12019326021176,,Software Developer
Science,Design,78.79698761954084,74.43454602502345,81.48784932734254,Software Developer
Commerce,"Coding,Data",85.97291634577704,89.75093275610257,80.82342714731527,Software Developer
Science,"Coding,Marketing",67.95013054216827,68.44842157652249,68.32211365397191,Software Developer
Science,"Business,Business",89.20302923337402,93.92850743,98.46621742,Software Developer
Commerce,Business,80.02677407683852,82.61926441054757,,Business Analyst
Science,"AI,Law",75.79290974315917,,75.34576628108482,AI Researcher
Commerce,"Marketing,Coding",62.03805953205035,,57.83919675629192,Software Developer
Arts,"Coding,Law",61.91194895675875,60.89776912072164,57.11641029043423,Software Developer
Arts,"Law,Business",74.07814492178785,,,Lawyer
Science,Data,60.209760109914946,,59.03647664239725,Data Scientist
Arts,Marketing,80.89629491244003,,79.16349722501099,Content Strategist
Science,AI,90.69209457157619,,,AI Researcher
Commerce,Finance,90.21152125736332,98.36103834429993,85.59222622724658,Finance Analyst
Engineering,Marketing,64.42899465,62.673220316145404,62.343700747375415,Software Developer
Arts,"Finance,Design",90.92553836482243,82.55599680864226,81.77782367002078,Software Developer
Science,"Design,Design",69.62858911084464,62.11540543170031,71.05837806448797,Software Developer
Engineering,Healthcare,69.04452477606901,65.32471733010179,61.30038013704508,Software Developer
Commerce,"Finance,Data",84.64659966471868,89.63106954648579,81.0786328,Finance Analyst
Commerce,"Healthcare,Law",73.02812719916537,71.86162302299127,,Software Developer
Arts,"Law,AI",67.75436536,65.39324069025875,,Lawyer
Arts,"Finance,Marketing",64.67511679664531,,54.86624342798407,Software Developer
Arts,AI,77.81179238337964,81.80178489132074,86.95991853493744,Software Developer
Engineering,"Business,Finance",91.66499342,93.89663456,,Software Developer
Arts,"Law,Law",78.39558268,,,Lawyer
Science,"Healthcare,Finance",67.47204587340248,64.93084424493381,,Doctor
Commerce,"Finance,Finance",80.94314397715765,84.92725414930017,86.39775777355737,Finance Analyst
Engineering,"Finance,Marketing",80.28402186925865,74.51881081468251,75.09095219196969,Software Developer
Arts,Data,60.32098265266242,54.88847642604748,54.430957677389394,Software Developer
